community,community_area,population,category,description,total20,total19,total21,total22,total23,total24,total25,total26,last12mos,total_prior3years,avg_prior3years,inc_19to25,inc_19tolast12,inc_25tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate22,rate23,rate24,rate25,rate_last12,rate_prior3years
Douglas,35,20000,Gambling,OTHER,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Liquor License,ILLEGAL POSSESSION BY MINOR,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Liquor License,LIQUOR LICENSE VIOLATION,0,2,2,2,0,0,0,0,0,0,0,-100,-100,NA,NA,10,0,10,10,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,ABUSE / NEGLECT - CARE FACILITY,1,1,1,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,5,5,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,ABUSE/NEGLECT: CARE FACILITY,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,ANIMAL ABUSE / NEGLECT,0,0,0,1,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,5,5,0,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,ANIMAL ABUSE/NEGLECT,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,ARSON THREAT,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,5,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,BOMB THREAT,0,4,1,2,1,5,1,0,1,7,2.3,-75,-75,0,-57,20,0,5,10,5,25,5,5,11.5
Douglas,35,20000,Misc Non-Index Offense,CHILD ABANDONMENT,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,5,5,1.5
Douglas,35,20000,Misc Non-Index Offense,EAVESDROPPING,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,5,0,1.5
Douglas,35,20000,Misc Non-Index Offense,ENDANGERING LIFE / HEALTH OF CHILD,2,0,2,1,2,3,3,0,3,8,2.7,NA,NA,0,11,0,10,10,5,10,15,15,15,13.5
Douglas,35,20000,Misc Non-Index Offense,ENDANGERING LIFE/HEALTH CHILD,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,EXTORTION,4,1,3,1,2,0,0,0,0,2,0.7,-100,-100,NA,-100,5,20,15,5,10,0,0,0,3.5
Douglas,35,20000,Misc Non-Index Offense,FALSE / STOLEN / ALTERED TRP,5,0,3,4,4,10,9,1,9,23,7.7,NA,NA,0,17,0,25,15,20,20,50,45,45,38.5
Douglas,35,20000,Misc Non-Index Offense,FALSE/STOLEN/ALTERED TRP,2,6,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,30,10,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,FOUND SUSPECT NARCOTICS,7,13,4,6,6,13,1,0,1,20,6.7,-92.3,-92.3,0,-85,65,35,20,30,30,65,5,5,33.5
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER - ANNUAL REGISTRATION,1,0,2,2,2,3,5,1,6,10,3.3,NA,NA,20,82,0,5,10,10,10,15,25,30,16.5
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REGISTER,0,0,0,1,1,1,1,0,1,3,1,NA,NA,0,0,0,0,0,5,5,5,5,5,5
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER: ANNUAL REGISTRATION,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER: DUTY TO REGISTER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,GUN OFFENDER: DUTY TO REPORT CHANGE OF INFORMATION,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,HARASSMENT BY ELECTRONIC MEANS,25,29,26,40,24,32,38,1,38,94,31.3,31,31,0,21,145,125,130,200,120,160,190,190,156.5
Douglas,35,20000,Misc Non-Index Offense,HARASSMENT BY TELEPHONE,19,26,29,37,38,36,31,1,28,105,35,19.2,7.7,-9.7,-20,130,95,145,185,190,180,155,140,175
Douglas,35,20000,Misc Non-Index Offense,INTIMIDATION,0,2,0,0,2,3,1,0,1,6,2,-50,-50,0,-50,10,0,0,0,10,15,5,5,10
Douglas,35,20000,Misc Non-Index Offense,LICENSE VIOLATION,2,0,9,4,1,1,2,0,2,4,1.3,NA,NA,0,54,0,10,45,20,5,5,10,10,6.5
Douglas,35,20000,Misc Non-Index Offense,LOOTING,17,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,85,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,OTHER ARSON / EXPLOSIVE INCIDENT,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,5,5,1.5
Douglas,35,20000,Misc Non-Index Offense,OTHER CRIME AGAINST PERSON,5,8,4,6,7,6,10,2,12,23,7.7,25,50,20,56,40,25,20,30,35,30,50,60,38.5
Douglas,35,20000,Misc Non-Index Offense,OTHER CRIME INVOLVING PROPERTY,2,4,2,5,4,3,3,0,3,10,3.3,-25,-25,0,-9,20,10,10,25,20,15,15,15,16.5
Douglas,35,20000,Misc Non-Index Offense,OTHER OFFENSE,0,2,1,3,2,2,1,0,1,5,1.7,-50,-50,0,-41,10,0,5,15,10,10,5,5,8.5
Douglas,35,20000,Misc Non-Index Offense,OTHER VEHICLE OFFENSE,16,16,12,7,11,7,11,0,11,29,9.7,-31.2,-31.2,0,13,80,80,60,35,55,35,55,55,48.5
Douglas,35,20000,Misc Non-Index Offense,OTHER VIOLATION,1,0,2,3,1,0,2,0,2,3,1,NA,NA,0,100,0,5,10,15,5,0,10,10,5
Douglas,35,20000,Misc Non-Index Offense,OTHER WEAPONS VIOLATION,3,0,1,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,15,5,0,0,5,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,POSSESSION OF BURGLARY TOOLS,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER,6,13,4,3,0,1,0,0,0,1,0.3,-100,-100,NA,-100,65,30,20,15,0,5,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,0,1,4,0,3,0,1,0,1,4,1.3,0,0,0,-23,5,0,20,0,15,0,5,5,6.5
Douglas,35,20000,Misc Non-Index Offense,SEX OFFENDER: FAIL REG NEW ADD,3,6,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,30,15,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,SEX OFFENDER: FAIL TO REGISTER,6,62,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,310,30,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,SEX OFFENDER: PROHIBITED ZONE,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,SOLICIT NARCOTICS ON PUBLIC WAY,0,0,1,0,3,0,3,0,3,6,2,NA,NA,0,50,0,0,5,0,15,0,15,15,10
Douglas,35,20000,Misc Non-Index Offense,SOLICIT NARCOTICS ON PUBLICWAY,1,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,5,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,TAMPER WITH MOTOR VEHICLE,0,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,10,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,TELEPHONE THREAT,38,52,56,43,51,34,42,2,41,127,42.3,-19.2,-21.2,-2.4,-3,260,190,280,215,255,170,210,205,211.5
Douglas,35,20000,Misc Non-Index Offense,TIRE DEFLATION DEVICE DEPLOYMENT,0,0,0,0,1,2,3,0,3,6,2,NA,NA,0,50,0,0,0,0,5,10,15,15,10
Douglas,35,20000,Misc Non-Index Offense,TO LAND,20,41,19,26,25,41,41,1,42,107,35.7,0,2.4,2.4,18,205,100,95,130,125,205,205,210,178.5
Douglas,35,20000,Misc Non-Index Offense,TO RESIDENCE,3,13,9,9,8,18,14,1,14,40,13.3,7.7,7.7,0,5,65,15,45,45,40,90,70,70,66.5
Douglas,35,20000,Misc Non-Index Offense,TO STATE SUP LAND,7,18,1,5,5,5,4,0,4,14,4.7,-77.8,-77.8,0,-15,90,35,5,25,25,25,20,20,23.5
Douglas,35,20000,Misc Non-Index Offense,TO VEHICLE,6,8,3,6,5,3,2,0,2,10,3.3,-75,-75,0,-39,40,30,15,30,25,15,10,10,16.5
Douglas,35,20000,Misc Non-Index Offense,UNLAWFUL RESTRAINT,2,0,1,2,0,0,0,0,0,0,0,NA,NA,NA,NA,0,10,5,10,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,UNLAWFUL VISITATION INTERFERENCE,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,5,0,0,1.5
Douglas,35,20000,Misc Non-Index Offense,VEHICLE TITLE / REGISTRATION OFFENSE,2,0,2,4,3,3,4,0,3,10,3.3,NA,NA,-25,-9,0,10,10,20,15,15,20,15,16.5
Douglas,35,20000,Misc Non-Index Offense,VEHICLE TITLE/REG OFFENSE,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15,5,0,0,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,VIOLATE ORDER OF PROTECTION,10,13,14,31,21,15,18,0,18,54,18,38.5,38.5,0,0,65,50,70,155,105,75,90,90,90
Douglas,35,20000,Misc Non-Index Offense,VIOLATION GPS MONITORING DEVICE,2,2,2,0,1,0,2,0,2,3,1,0,0,0,100,10,10,10,0,5,0,10,10,5
Douglas,35,20000,Misc Non-Index Offense,VIOLATION OF CIVIL NO CONTACT ORDER,0,0,3,4,3,2,1,0,1,6,2,NA,NA,0,-50,0,0,15,20,15,10,5,5,10
Douglas,35,20000,Misc Non-Index Offense,VIOLATION OF STALKING NO CONTACT ORDER,0,0,4,1,1,2,2,0,2,5,1.7,NA,NA,0,18,0,0,20,5,5,10,10,10,8.5
Douglas,35,20000,Misc Non-Index Offense,VIOLATION OF SUMMARY CLOSURE,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,5,0,0,0,0,0
Douglas,35,20000,Misc Non-Index Offense,VIOLENT OFFENDER - ANNUAL REGISTRATION,1,0,0,0,2,2,2,0,2,6,2,NA,NA,0,0,0,5,0,0,10,10,10,10,10
Douglas,35,20000,Misc Non-Index Offense,VIOLENT OFFENDER - FAIL TO REGISTER NEW ADDRESS,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,5,5,1.5
Douglas,35,20000,Misc Non-Index Offense,VIOLENT OFFENDER: DUTY TO REGISTER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Motor Vehicle Theft,ATT: AUTOMOBILE,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Motor Vehicle Theft,ATTEMPT - AUTOMOBILE,1,0,2,39,119,35,48,1,49,202,67.3,NA,NA,2.1,-27,0,5,10,195,595,175,240,245,336.5
Douglas,35,20000,Motor Vehicle Theft,"ATTEMPT - TRUCK, BUS, MOTOR HOME",0,0,0,0,0,0,2,0,2,2,0.7,NA,NA,0,186,0,0,0,0,0,0,10,10,3.5
Douglas,35,20000,Motor Vehicle Theft,AUTOMOBILE,106,77,165,330,432,214,290,19,303,936,312,276.6,293.5,4.5,-3,385,530,825,1650,2160,1070,1450,1515,1560
Douglas,35,20000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE NO VIN",0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,5,5,1.5
Douglas,35,20000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE W-VIN",0,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15,0,0,0,0,0,0,0,0
Douglas,35,20000,Motor Vehicle Theft,"CYCLE, SCOOTER, BIKE WITH VIN",0,0,2,0,2,2,2,0,2,6,2,NA,NA,0,0,0,0,10,0,10,10,10,10,10
Douglas,35,20000,Motor Vehicle Theft,THEFT / RECOVERY - AUTOMOBILE,3,0,6,28,39,28,15,0,15,82,27.3,NA,NA,0,-45,0,15,30,140,195,140,75,75,136.5
Douglas,35,20000,Motor Vehicle Theft,THEFT/RECOVERY: AUTOMOBILE,0,5,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,25,0,0,0,0,0,0,0,0
Douglas,35,20000,Motor Vehicle Theft,"TRUCK, BUS, MOTOR HOME",2,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,10,0,0,5,0,0,0,1.5
Douglas,35,20000,Murder,FIRST DEGREE MURDER,3,3,7,8,8,9,4,0,4,21,7,33.3,33.3,0,-43,15,15,35,40,40,45,20,20,35
Douglas,35,20000,Obscenity,POST GRAPHIC INFO PORGNOGRAPHIC INTERNET OR POSS GRAPHIC INF,0,0,0,0,0,0,2,0,2,2,0.7,NA,NA,0,186,0,0,0,0,0,0,10,10,3.5
Douglas,35,20000,Offenses Against Family,AGG CRIM SEX ABUSE FAM MEMBER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Offenses Against Family,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,0,1,2,5,1,1,1,0,1,3,1,0,0,0,0,5,0,10,25,5,5,5,5,5
Douglas,35,20000,Offenses Against Family,CHILD ABDUCTION,0,0,2,0,2,0,0,0,0,2,0.7,NA,NA,NA,-100,0,0,10,0,10,0,0,0,3.5
Douglas,35,20000,Offenses Against Family,CHILD ABDUCTION/STRANGER,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Offenses Against Family,CHILD ABUSE,4,5,7,5,7,3,4,0,4,14,4.7,-20,-20,0,-15,25,20,35,25,35,15,20,20,23.5
Douglas,35,20000,Offenses Against Family,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,0,0,0,1,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,5,0,5,0,0,1.5
Douglas,35,20000,Offenses Against Family,HARBOR RUNAWAY,0,1,0,0,1,0,0,0,0,1,0.3,-100,-100,NA,-100,5,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Prostitution,POSSESSION OF PORNOGRAPHIC PRINT,0,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,0,5,0,0,1.5
Douglas,35,20000,Prostitution,SEXUAL EXPLOITATION OF A CHILD,0,0,0,0,1,0,0,0,0,1,0.3,NA,NA,NA,-100,0,0,0,0,5,0,0,0,1.5
Douglas,35,20000,Robbery,AGGRAVATED,4,5,6,3,6,7,5,0,5,18,6,0,0,0,-17,25,20,30,15,30,35,25,25,30
Douglas,35,20000,Robbery,AGGRAVATED VEHICULAR HIJACKING,13,5,19,11,4,3,3,0,3,10,3.3,-40,-40,0,-9,25,65,95,55,20,15,15,15,16.5
Douglas,35,20000,Robbery,ARMED - HANDGUN,23,0,26,24,32,22,16,1,17,70,23.3,NA,NA,6.2,-27,0,115,130,120,160,110,80,85,116.5
Douglas,35,20000,Robbery,ARMED - KNIFE / CUTTING INSTRUMENT,0,0,2,5,1,3,2,0,2,6,2,NA,NA,0,0,0,0,10,25,5,15,10,10,10
Douglas,35,20000,Robbery,ARMED - OTHER DANGEROUS WEAPON,1,0,2,1,1,4,3,0,3,8,2.7,NA,NA,0,11,0,5,10,5,5,20,15,15,13.5
Douglas,35,20000,Robbery,ARMED - OTHER FIREARM,0,0,1,1,0,3,2,0,2,5,1.7,NA,NA,0,18,0,0,5,5,0,15,10,10,8.5
Douglas,35,20000,Robbery,ARMED: HANDGUN,4,30,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,150,20,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ARMED: OTHER DANGEROUS WEAPON,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ARMED:KNIFE/CUTTING INSTRUMENT,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15,5,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ATTEMPT AGGRAVATED,1,0,0,0,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,5,0,0,0,5,0,0,1.5
Douglas,35,20000,Robbery,ATTEMPT ARMED - HANDGUN,5,2,3,1,3,3,0,0,0,6,2,-100,-100,NA,-100,10,25,15,5,15,15,0,0,10
Douglas,35,20000,Robbery,ATTEMPT ARMED - OTHER DANGEROUS WEAPON,0,0,0,1,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,0,0,5,0,10,0,0,3.5
Douglas,35,20000,Robbery,ATTEMPT ARMED - OTHER FIREARM,0,0,0,0,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,0,0,0,0,5,5,1.5
Douglas,35,20000,Robbery,ATTEMPT STRONG ARM - NO WEAPON,0,0,2,1,5,1,0,0,0,6,2,NA,NA,NA,-100,0,0,10,5,25,5,0,0,10
Douglas,35,20000,Robbery,ATTEMPT: AGGRAVATED,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ATTEMPT: ARMED-HANDGUN,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15,5,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ATTEMPT: ARMED-KNIFE/CUT INSTR,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ATTEMPT: ARMED-OTHER DANG WEAP,0,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,0,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,ATTEMPT: STRONGARM-NO WEAPON,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,10,0,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,STRONG ARM - NO WEAPON,22,1,18,18,20,20,23,0,22,63,21,2200,2100,-4.3,5,5,110,90,90,100,100,115,110,105
Douglas,35,20000,Robbery,STRONGARM - NO WEAPON,1,28,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,140,5,0,0,0,0,0,0,0
Douglas,35,20000,Robbery,VEHICULAR HIJACKING,5,3,5,4,2,3,2,0,2,7,2.3,-33.3,-33.3,0,-13,15,25,25,20,10,15,10,10,11.5
Douglas,35,20000,Simple Assault,AGG PO HANDS NO/MIN INJURY,1,1,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,5,5,0,0,0,0,0,0,0
Douglas,35,20000,Simple Assault,AGGRAVATED,0,0,0,0,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,0,0,0,0,5,0,1.5
Douglas,35,20000,Simple Assault,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",1,0,3,1,0,4,3,0,3,7,2.3,NA,NA,0,30,0,5,15,5,0,20,15,15,11.5
Douglas,35,20000,Simple Assault,CYBERSTALKING,0,0,1,1,1,0,1,0,1,2,0.7,NA,NA,0,43,0,0,5,5,5,0,5,5,3.5
Douglas,35,20000,Simple Assault,PRO EMP HANDS NO/MIN INJURY,3,19,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,95,15,0,0,0,0,0,0,0
Douglas,35,20000,Simple Assault,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",5,0,7,1,1,5,8,0,8,14,4.7,NA,NA,0,70,0,25,35,5,5,25,40,40,23.5
Douglas,35,20000,Simple Assault,SIMPLE,145,198,170,187,195,206,205,13,207,606,202,3.5,4.5,1,2,990,725,850,935,975,1030,1025,1035,1010
Douglas,35,20000,Simple Battery,AGG PO HANDS NO/MIN INJURY,1,4,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,20,5,0,0,0,0,0,0,0
Douglas,35,20000,Simple Battery,AGG: HANDS/FIST/FEET NO/MINOR INJURY,1,3,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,15,5,0,0,0,0,0,0,0
Douglas,35,20000,Simple Battery,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",1,0,0,4,4,4,4,0,4,12,4,NA,NA,0,0,0,5,0,20,20,20,20,20,20
Douglas,35,20000,Simple Battery,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",6,0,4,2,9,10,7,0,7,26,8.7,NA,NA,0,-20,0,30,20,10,45,50,35,35,43.5
Douglas,35,20000,Simple Battery,DOMESTIC BATTERY SIMPLE,201,216,232,203,217,194,167,6,168,578,192.7,-22.7,-22.2,0.6,-13,1080,1005,1160,1015,1085,970,835,840,963.5
Douglas,35,20000,Simple Battery,PRO EMP HANDS NO/MIN INJURY,5,11,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,55,25,0,0,0,0,0,0,0
Douglas,35,20000,Simple Battery,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",6,0,5,2,3,10,6,0,6,19,6.3,NA,NA,0,-5,0,30,25,10,15,50,30,30,31.5
Douglas,35,20000,Simple Battery,SIMPLE,159,251,140,180,199,241,221,6,218,661,220.3,-12,-13.1,-1.4,-1,1255,795,700,900,995,1205,1105,1090,1101.5
Douglas,35,20000,Stolen Property,STOLEN PROPERTY BUY / RECEIVE / POSSESS,1,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,5,0,0,5,5,0,0,3.5
Douglas,35,20000,Theft,$500 AND UNDER,211,288,190,281,252,240,197,5,195,689,229.7,-31.6,-32.3,-1,-15,1440,1055,950,1405,1260,1200,985,975,1148.5
Douglas,35,20000,Theft,ATTEMPT THEFT,3,3,2,6,2,4,3,0,3,9,3,0,0,0,0,15,15,10,30,10,20,15,15,15
Douglas,35,20000,Theft,DELIVERY CONTAINER THEFT,2,0,2,0,0,0,2,0,2,2,0.7,NA,NA,0,186,0,10,10,0,0,0,10,10,3.5
Douglas,35,20000,Theft,FROM BUILDING,53,102,61,69,111,83,61,4,63,255,85,-40.2,-38.2,3.3,-26,510,265,305,345,555,415,305,315,425
Douglas,35,20000,Theft,POCKET-PICKING,4,13,0,2,3,3,1,0,1,7,2.3,-92.3,-92.3,0,-57,65,20,0,10,15,15,5,5,11.5
Douglas,35,20000,Theft,PURSE-SNATCHING,6,2,7,3,4,2,2,0,2,8,2.7,0,0,0,-26,10,30,35,15,20,10,10,10,13.5
Douglas,35,20000,Theft,RETAIL THEFT,51,133,50,56,37,85,55,2,56,177,59,-58.6,-57.9,1.8,-5,665,255,250,280,185,425,275,280,295
Douglas,35,20000,Theft,THEFT FROM MOTOR VEHICLE,0,0,0,0,0,35,131,10,138,166,55.3,NA,NA,5.3,150,0,0,0,0,0,175,655,690,276.5
Douglas,35,20000,Theft Over $500,OVER $500,115,203,165,248,270,233,197,8,202,700,233.3,-3,-0.5,2.5,-13,1015,575,825,1240,1350,1165,985,1010,1166.5
Douglas,35,20000,Vandalism,TO CITY OF CHICAGO PROPERTY,5,7,3,6,3,7,5,0,5,15,5,-28.6,-28.6,0,0,35,25,15,30,15,35,25,25,25
Douglas,35,20000,Vandalism,TO PROPERTY,85,97,78,86,85,81,87,1,86,253,84.3,-10.3,-11.3,-1.1,2,485,425,390,430,425,405,435,430,421.5
Douglas,35,20000,Vandalism,TO STATE SUPPORTED PROPERTY,1,0,1,0,2,3,0,0,0,5,1.7,NA,NA,NA,-100,0,5,5,0,10,15,0,0,8.5
Douglas,35,20000,Vandalism,TO VEHICLE,118,110,130,202,293,236,252,30,278,781,260.3,129.1,152.7,10.3,7,550,590,650,1010,1465,1180,1260,1390,1301.5
Douglas,35,20000,Weapons Violation,ARMED WHILE UNDER THE INFLUENCE,1,2,0,0,0,1,1,0,1,2,0.7,-50,-50,0,43,10,5,0,0,0,5,5,5,3.5
Douglas,35,20000,Weapons Violation,OTHER,1,0,0,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,5,0,0,5,5,0,0,3.5
Douglas,35,20000,Weapons Violation,POSS FIREARM/AMMO:NO FOID CARD,0,2,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,10,0,0,0,0,0,0,0,0
Douglas,35,20000,Weapons Violation,POSSESS FIREARM / AMMUNITION - NO FOID CARD,1,0,0,0,1,0,1,0,1,2,0.7,NA,NA,0,43,0,5,0,0,5,0,5,5,3.5
Douglas,35,20000,Weapons Violation,PROHIBITED PLACES,0,1,1,3,0,1,2,0,2,3,1,100,100,0,100,5,0,5,15,0,5,10,10,5
Douglas,35,20000,Weapons Violation,RECKLESS FIREARM DISCHARGE,18,9,24,7,20,21,10,0,10,51,17,11.1,11.1,0,-41,45,90,120,35,100,105,50,50,85
Douglas,35,20000,Weapons Violation,UNLAWFUL POSS OF HANDGUN,4,24,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,120,20,0,0,0,0,0,0,0
Douglas,35,20000,Weapons Violation,UNLAWFUL POSSESSION - AMMUNITION,0,0,1,0,1,1,2,1,2,4,1.3,NA,NA,0,54,0,0,5,0,5,5,10,10,6.5
Douglas,35,20000,Weapons Violation,UNLAWFUL POSSESSION - HANDGUN,38,1,47,66,70,72,59,1,56,201,67,5800,5500,-5.1,-16,5,190,235,330,350,360,295,280,335
Douglas,35,20000,Weapons Violation,UNLAWFUL POSSESSION - OTHER FIREARM,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0
Douglas,35,20000,Weapons Violation,UNLAWFUL SALE - HANDGUN,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,5,0,0,0,0,0
Douglas,35,20000,Weapons Violation,UNLAWFUL USE - HANDGUN,7,1,1,2,3,3,0,0,0,6,2,-100,-100,NA,-100,5,35,5,10,15,15,0,0,10
Douglas,35,20000,Weapons Violation,UNLAWFUL USE - OTHER DANGEROUS WEAPON,0,0,1,0,1,1,0,0,0,2,0.7,NA,NA,NA,-100,0,0,5,0,5,5,0,0,3.5
Douglas,35,20000,Weapons Violation,UNLAWFUL USE - OTHER FIREARM,2,0,5,4,5,3,2,0,2,10,3.3,NA,NA,0,-39,0,10,25,20,25,15,10,10,16.5
Douglas,35,20000,Weapons Violation,UNLAWFUL USE HANDGUN,1,9,0,0,0,0,0,0,0,0,0,-100,-100,NA,NA,45,5,0,0,0,0,0,0,0
